GAME,Hitter,PA,AB,H,1B,2B,3B,HR,RBI,BB,K,TB,GDP,HBP,SH,SF,IBB,RBOE,CS,SB
COL201109160,"Chris Nelson",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109160,"Dexter Fowler",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
COL201109160,"Eric Young",5,5,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201109160,"Hector Gomez",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109160,"Jordan Pacheco",4,4,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201109160,"Kevin Kouzmanoff",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201109160,"Mark Ellis",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201109160,"Seth Smith",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109160,"Thomas Field",3,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
COL201109160,"Wilin Rosario",4,3,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0
COL201109170,"Chris Nelson",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201109170,"Dexter Fowler",5,2,1,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
COL201109170,"Drew Pomeranz",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109170,"Eric Young",5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201109170,"Hector Gomez",5,4,2,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
COL201109170,"Jason Giambi",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201109170,"Jordan Pacheco",5,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
COL201109170,"Kevin Kouzmanoff",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201109170,"Mark Ellis",5,5,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0
COL201109170,"Seth Smith",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201109170,"Ty Wigginton",5,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
COL201109170,"Wilin Rosario",5,5,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1
COL201109180,"Chris Iannetta",4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
COL201109180,"Chris Nelson",5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
COL201109180,"Eric Young",5,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
COL201109180,"Esmil Rogers",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109180,"Greg Reynolds",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
COL201109180,"Jason Hammel",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109180,"Jordan Pacheco",5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
COL201109180,"Kevin Kouzmanoff",5,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
COL201109180,"Mark Ellis",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109180,"Seth Smith",5,4,2,1,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0
COL201109180,"Thomas Field",4,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
COL201109180,"Ty Wigginton",4,3,2,1,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0
COL201109190,"Chris Nelson",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109190,"Dexter Fowler",4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201109190,"Eric Young",4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201109190,"Jason Giambi",4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
COL201109190,"Jordan Pacheco",3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201109190,"Kevin Kouzmanoff",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109190,"Kevin Millwood",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109190,"Mark Ellis",4,4,1,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0
COL201109190,"Thomas Field",3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201109190,"Ty Wigginton",3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201109190,"Wilin Rosario",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109200,"Chris Nelson",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109200,"Dexter Fowler",4,4,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
COL201109200,"Eric Young",4,4,2,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
COL201109200,"Jhoulis Chacin",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109200,"Jordan Pacheco",4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
COL201109200,"Kevin Kouzmanoff",4,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
COL201109200,"Mark Ellis",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109200,"Seth Smith",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201109200,"Thomas Field",3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201109200,"Troy Tulowitzki",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109200,"Wilin Rosario",4,4,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
COL201109210,"Aaron Cook",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109210,"Chris Iannetta",3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201109210,"Chris Nelson",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201109210,"Dexter Fowler",4,4,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201109210,"Eric Young",4,4,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201109210,"Jordan Pacheco",3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
COL201109210,"Kevin Kouzmanoff",3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL201109210,"Mark Ellis",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COL201109210,"Seth Smith",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201109210,"Thomas Field",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COL201109210,"Troy Tulowitzki",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201109210,"Ty Wigginton",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204090,"Carlos Gonzalez",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204090,"Chris Nelson",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204090,"Dexter Fowler",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204090,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204090,"Jhoulis Chacin",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204090,"Jordan Pacheco",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204090,"Marco Scutaro",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
COL201204090,"Michael Cuddyer",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204090,"Ramon Hernandez",3,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
COL201204090,"Todd Helton",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204090,"Troy Tulowitzki",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204110,"Carlos Gonzalez",6,5,3,1,0,2,0,4,1,0,7,0,0,0,0,0,0,0,1
COL201204110,"Chris Nelson",5,4,3,2,1,0,0,2,1,0,4,0,0,0,0,0,0,0,0
COL201204110,"Dexter Fowler",6,5,3,1,2,0,0,0,0,1,5,0,0,1,0,0,0,0,0
COL201204110,"Eric Young",2,2,2,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0
COL201204110,"Jeremy Guthrie",2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
COL201204110,"Marco Scutaro",6,4,1,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,1
COL201204110,"Michael Cuddyer",6,5,3,0,3,0,0,2,1,1,6,0,0,0,0,0,0,0,0
COL201204110,"Ramon Hernandez",6,6,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
COL201204110,"Todd Helton",6,6,3,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0
COL201204110,"Troy Tulowitzki",6,6,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
COL201204110,"Tyler Chatwood",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201204120,"Carlos Gonzalez",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204120,"Chris Nelson",3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204120,"Dexter Fowler",4,2,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
COL201204120,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204120,"Jamie Moyer",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204120,"Jason Giambi",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204120,"Jordan Pacheco",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204120,"Marco Scutaro",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204120,"Michael Cuddyer",4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
COL201204120,"Todd Helton",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204120,"Troy Tulowitzki",4,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
COL201204120,"Tyler Colvin",3,2,1,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0
COL201204120,"Wilin Rosario",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201204130,"Carlos Gonzalez",5,5,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
COL201204130,"Chris Nelson",4,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
COL201204130,"Dexter Fowler",5,5,1,0,0,0,1,1,0,2,4,1,0,0,0,0,0,0,0
COL201204130,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204130,"Esmil Rogers",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204130,"Jordan Pacheco",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201204130,"Juan Nicasio",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201204130,"Marco Scutaro",5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204130,"Michael Cuddyer",5,4,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
COL201204130,"Ramon Hernandez",4,4,2,0,1,0,1,3,0,1,6,0,0,0,0,0,0,0,0
COL201204130,"Todd Helton",5,5,3,2,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0
COL201204130,"Troy Tulowitzki",5,4,3,2,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0
COL201204140,"Chris Nelson",2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201204140,"Dexter Fowler",4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COL201204140,"Eric Young",1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
COL201204140,"Jason Giambi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204140,"Jhoulis Chacin",2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COL201204140,"Jordan Pacheco",3,3,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201204140,"Marco Scutaro",5,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
COL201204140,"Michael Cuddyer",4,4,3,2,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0
COL201204140,"Ramon Hernandez",4,4,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
COL201204140,"Todd Helton",5,4,1,0,0,0,1,2,1,0,4,1,0,0,0,0,0,0,0
COL201204140,"Troy Tulowitzki",5,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
COL201204140,"Tyler Colvin",4,4,2,1,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0
COL201204150,"Chris Nelson",4,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
COL201204150,"Dexter Fowler",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201204150,"Drew Pomeranz",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204150,"Eric Young",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201204150,"Jason Giambi",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201204150,"Jonathan Herrera",4,4,3,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
COL201204150,"Josh Roenicke",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204150,"Michael Cuddyer",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204150,"Ramon Hernandez",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204150,"Troy Tulowitzki",4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
COL201204150,"Tyler Colvin",4,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
COL201204150,"Wilin Rosario",4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
COL201204160,"Chris Nelson",4,4,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201204160,"Dexter Fowler",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201204160,"Jason Giambi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204160,"Jeremy Guthrie",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201204160,"Marco Scutaro",4,3,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
COL201204160,"Michael Cuddyer",4,4,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201204160,"Ramon Hernandez",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204160,"Todd Helton",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204160,"Troy Tulowitzki",4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
COL201204160,"Tyler Colvin",4,4,2,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0
COL201204170,"Carlos Gonzalez",4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
COL201204170,"Chris Nelson",4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
COL201204170,"Dexter Fowler",4,4,1,0,0,0,1,2,0,3,4,0,0,0,0,0,0,0,0
COL201204170,"Eric Young",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204170,"Jamie Moyer",2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201204170,"Marco Scutaro",4,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
COL201204170,"Michael Cuddyer",4,4,2,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0
COL201204170,"Todd Helton",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
COL201204170,"Troy Tulowitzki",4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201204170,"Tyler Colvin",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204170,"Wilin Rosario",4,3,1,0,1,0,0,2,0,2,2,0,0,0,1,0,0,0,0
COL201204180,"Carlos Gonzalez",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201204180,"Chris Nelson",4,3,2,0,2,0,0,2,1,0,4,0,0,0,0,0,0,1,0
COL201204180,"Dexter Fowler",4,4,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0
COL201204180,"Eric Young",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204180,"Jonathan Herrera",4,4,2,0,1,0,1,2,0,0,6,0,0,0,0,0,0,1,0
COL201204180,"Juan Nicasio",3,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
COL201204180,"Marco Scutaro",5,4,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
COL201204180,"Michael Cuddyer",3,3,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0
COL201204180,"Todd Helton",4,3,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0
COL201204180,"Tyler Colvin",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204180,"Wilin Rosario",4,4,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201204270,"Carlos Gonzalez",6,6,3,2,0,0,1,6,0,1,6,0,0,0,0,0,0,0,0
COL201204270,"Dexter Fowler",5,5,3,2,0,0,1,3,0,0,6,0,0,0,0,0,0,0,0
COL201204270,"Drew Pomeranz",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204270,"Eric Young",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
COL201204270,"Jonathan Herrera",6,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
COL201204270,"Marco Scutaro",6,5,4,3,0,1,0,0,1,0,6,0,0,0,0,0,0,0,1
COL201204270,"Matt Belisle",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204270,"Matt Reynolds",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204270,"Michael Cuddyer",5,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
COL201204270,"Ramon Hernandez",5,5,1,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,0
COL201204270,"Todd Helton",5,5,3,2,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0
COL201204270,"Troy Tulowitzki",6,6,2,1,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0
COL201204280,"Carlos Gonzalez",4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
COL201204280,"Dexter Fowler",4,4,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
COL201204280,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204280,"Guillermo Moscoso",2,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
COL201204280,"Jason Giambi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204280,"Jonathan Herrera",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
COL201204280,"Marco Scutaro",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201204280,"Michael Cuddyer",4,4,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
COL201204280,"Todd Helton",4,3,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,0
COL201204280,"Troy Tulowitzki",4,4,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
COL201204280,"Tyler Colvin",1,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201204280,"Wilin Rosario",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201204290,"Carlos Gonzalez",5,3,2,1,0,0,1,1,2,0,5,0,0,0,0,0,1,0,0
COL201204290,"Chris Nelson",5,4,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0
COL201204290,"Dexter Fowler",5,5,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
COL201204290,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204290,"Jamie Moyer",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201204290,"Jason Giambi",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204290,"Jonathan Herrera",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204290,"Marco Scutaro",6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204290,"Michael Cuddyer",5,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1
COL201204290,"Ramon Hernandez",5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201204290,"Todd Helton",2,1,1,0,0,0,1,4,1,0,4,0,0,0,0,0,0,0,0
COL201204290,"Troy Tulowitzki",5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COL201204290,"Tyler Colvin",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204290,"Wilin Rosario",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204300,"Carlos Gonzalez",4,3,2,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0
COL201204300,"Dexter Fowler",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201204300,"Eric Young",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201204300,"Jonathan Herrera",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201204300,"Juan Nicasio",2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201204300,"Marco Scutaro",4,4,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201204300,"Michael Cuddyer",2,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
COL201204300,"Ramon Hernandez",4,3,1,0,1,0,0,2,0,1,2,0,0,0,1,0,0,0,0
COL201204300,"Todd Helton",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201204300,"Troy Tulowitzki",4,4,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
COL201204300,"Tyler Colvin",3,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
COL201205010,"Carlos Gonzalez",5,4,1,0,0,0,1,2,0,2,4,0,1,0,0,0,0,0,0
COL201205010,"Chris Nelson",3,3,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
COL201205010,"Eric Young",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201205010,"Jason Giambi",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201205010,"Jhoulis Chacin",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201205010,"Josh Roenicke",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201205010,"Marco Scutaro",5,5,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201205010,"Michael Cuddyer",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201205010,"Ramon Hernandez",4,4,3,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
COL201205010,"Todd Helton",4,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
COL201205010,"Troy Tulowitzki",4,4,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0
COL201205010,"Tyler Colvin",2,2,1,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0
COL201205010,"Wilin Rosario",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201205020,"Carlos Gonzalez",4,4,2,0,0,0,2,3,0,1,8,0,0,0,0,0,0,0,0
COL201205020,"Chris Nelson",3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201205020,"Dexter Fowler",4,4,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
COL201205020,"Drew Pomeranz",2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
COL201205020,"Eric Young",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201205020,"Jason Giambi",1,1,1,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0
COL201205020,"Jonathan Herrera",5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
COL201205020,"Marco Scutaro",2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
COL201205020,"Michael Cuddyer",4,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
COL201205020,"Todd Helton",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201205020,"Troy Tulowitzki",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201205020,"Wilin Rosario",4,4,1,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0
COL201205040,"Carlos Gonzalez",6,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
COL201205040,"Chris Nelson",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201205040,"Dexter Fowler",5,3,1,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0
COL201205040,"Guillermo Moscoso",2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201205040,"Jason Giambi",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201205040,"Jonathan Herrera",6,3,2,0,1,0,1,1,2,1,6,0,0,1,0,0,0,0,0
COL201205040,"Marco Scutaro",5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201205040,"Michael Cuddyer",6,6,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
COL201205040,"Ramon Hernandez",5,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
COL201205040,"Todd Helton",6,6,2,1,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0
COL201205040,"Troy Tulowitzki",6,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
COL201205040,"Tyler Colvin",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
